,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
542,FinancialTimesv3_1210.csv,4898091,07/12/2020 12:15, ,1.33592e+18,en,0,0,0,4,SocialFlow,RT @ChassNews: 'Knife-edge' and 'moment of truth' headline week: Sterling slides as UK trade talks with EU on ‘knife-edge’ https://t.co/HLd…
541,FinancialTimesv3_1210.csv,4898091,07/12/2020 12:30, ,1.33592e+18,en,0,0,0,1,SocialFlow,"RT @emmavj: The end is almost nigh!
We are announcing the beginning of an era, the end of an era, and the beginning of the next era in the…"
540,FinancialTimesv3_1210.csv,4898091,07/12/2020 12:44, ,1.33593e+18,en,35,2,5,11,SocialFlow,Michel Barnier has warned he 'cannot guarantee' there will be a Brexit deal https://t.co/5BuHGi17Xt
539,FinancialTimesv3_1210.csv,4898091,07/12/2020 12:47, ,1.33593e+18,en,28,2,1,13,SocialFlow,"The pound tumbled more than 1 per cent against the dollar and the euro, putting it on course for its worst day in three months, as deadlocked Brexit talks disappointed investors https://t.co/DyHAk5ce5k https://t.co/USQy2rEODx"
537,FinancialTimesv3_1210.csv,4898091,07/12/2020 13:04, ,1.33593e+18,en,0,0,0,13,Twitter Web App,"RT @alanbeattie: Today's Trade Secrets: a no-deal Brexit would be a perfectly rational outcome. Utterly bonkers, but perfectly rational.

A…"
538,FinancialTimesv3_1210.csv,4898091,07/12/2020 13:04, ,1.33593e+18,en,0,0,0,8,Twitter Web App,"RT @miss_marriage: For many entrepreneurs, their company is everything to them. This businesswoman is not going to relinquish her company w…"
527,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,14,2,0,0,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/YcM0lKngyH
520,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,0,0,0,0,Ads Uploader for Twitter,A transatlantic effort to take on Big Tech https://t.co/E15amPw9XM
511,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,0,0,0,0,Ads Uploader for Twitter,A transatlantic effort to take on Big Tech https://t.co/5HwO01tLab
503,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,40,0,1,2,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/ntUk7juKPM
525,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,13,1,4,1,Ads Uploader for Twitter,US teachers resist reopening schools despite European lessons https://t.co/mkAXqSE7Ag
518,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,40,0,0,2,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/trTDrvqQ6g
521,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,5,0,0,0,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/IxPWzqIhge
512,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,4,2,0,0,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/MjFsy7ZbEu
506,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,36,3,0,2,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/WIbD5bPi36
507,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,0,0,0,0,Ads Uploader for Twitter,US teachers resist reopening schools despite European lessons https://t.co/btdq5HTohs
510,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,16,3,2,5,Ads Uploader for Twitter,US teachers resist reopening schools despite European lessons https://t.co/VjiLltJeZ0
517,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,0,0,0,0,Ads Uploader for Twitter,A transatlantic effort to take on Big Tech https://t.co/EN6mEB70rd
519,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,9,1,0,3,Ads Uploader for Twitter,US teachers resist reopening schools despite European lessons https://t.co/l5NA5wuFSK
526,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,2,0,0,2,Ads Uploader for Twitter,A transatlantic effort to take on Big Tech https://t.co/VBe7rdTiYH
509,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,46,1,1,4,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/vgo7jPyYC1
530,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,11,0,0,1,Ads Uploader for Twitter,Wish I were there: the pristine waters of Palau https://t.co/y55MhPlJWr
516,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:29, ,1.33595e+18,en,1,1,0,1,Ads Uploader for Twitter,US teachers resist reopening schools despite European lessons https://t.co/4NcDiFs7bt
500,FinancialTimesv3_1210.csv,4898091,07/12/2020 14:30, ,1.33595e+18,en,25,4,0,11,SocialFlow,Universal Music has acquired Bob Dylan’s entire publishing catalogue in a nine-figure deal https://t.co/oJaUCbFYM2
498,FinancialTimesv3_1210.csv,4898091,07/12/2020 15:00, ,1.33596e+18,en,27,1,9,15,SocialFlow,Sinovac’s vaccine — alongside two other candidates developed by state-run group Sinopharm — is a Chinese frontrunner to be sold worldwide https://t.co/nJeKJJVJaK
497,FinancialTimesv3_1210.csv,4898091,07/12/2020 15:30, ,1.33597e+18,en,14,4,2,8,SocialFlow,"That jabs are being prioritised for use in the oldest and most vulnerable has the potential to feed anti-vaccination sentiment, writes science commentator Anjana Ahuja
 https://t.co/TQlrhDYxgk"
496,FinancialTimesv3_1210.csv,4898091,07/12/2020 16:00, ,1.33598e+18,en,13,2,1,12,SocialFlow,"Where are we with Brexit trade talks? We explain the three big sticking points, including the fishing issue https://t.co/9MxG6z6zdg"
495,FinancialTimesv3_1210.csv,4898091,07/12/2020 16:30, ,1.33598e+18,en,8,0,1,2,SocialFlow,European powers have warned Iran that its plans to expand its atomic energy programme risk scuppering efforts to revive a landmark international nuclear deal https://t.co/VJBxVYY6BA
494,FinancialTimesv3_1210.csv,4898091,07/12/2020 17:00, ,1.33599e+18,en,21,2,4,5,SocialFlow,".@gideonrachman: The reality is that, if compromises are not found soon, the EU could soon be looking at a double “no deal” — with the British, and with the Poles and Hungarians https://t.co/3AoVKreQ8p"
493,FinancialTimesv3_1210.csv,4898091,07/12/2020 17:30, ,1.336e+18,en,68,10,5,28,SocialFlow,"Ikea will stop producing its iconic catalogue, once the most-printed book in the world ahead of the Bible and Koran https://t.co/ZRoDNEOh4v"
492,FinancialTimesv3_1210.csv,4898091,07/12/2020 18:30, ,1.33602e+18,en,22,0,1,9,SocialFlow,The pound tumbled more than 1% against the dollar and the euro as Brexit negotiations over the future trading relationship were on a 'knife-edge' https://t.co/dn8XkQsnyI https://t.co/ETbazXU4MD
490,FinancialTimesv3_1210.csv,4898091,07/12/2020 19:30, ,1.33603e+18,en,16,3,2,6,SocialFlow,Demand for ultra-cold storage freezers has surged as governments and manufacturers prepare to ship Covid-19 vaccines around the world https://t.co/BxZl7rHhKP
489,FinancialTimesv3_1210.csv,4898091,07/12/2020 20:00, ,1.33604e+18,en,13,2,1,5,SocialFlow,"This year has served as a brutal reminder of something both the conservative Bismarck and liberal Beveridge understood: societies need effective ways of sharing the burden to be resilient in a crisis, writes Gavin Kelly https://t.co/nDLC7oNS6T"
488,FinancialTimesv3_1210.csv,4898091,07/12/2020 21:00, ,1.33605e+18,en,25,1,2,10,SocialFlow,"Just published: front page of the Financial Times, UK edition, Tuesday 8 December https://t.co/X3PS7NwkO1 https://t.co/Ucdj2P0jP7"
487,FinancialTimesv3_1210.csv,4898091,07/12/2020 21:13, ,1.33606e+18,en,119,39,4,37,SocialFlow,Breaking news: Uber has abandoned efforts to develop its own self-driving car and will instead swap its operations for a minority stake in Aurora https://t.co/W1Vt2vz4zQ https://t.co/lexPo1DHm7
486,FinancialTimesv3_1210.csv,4898091,07/12/2020 21:30, ,1.33606e+18,en,21,2,1,6,SocialFlow,Donald Trump’s administration has imposed sanctions on 14 high-level Chinese officials over allegations they have undermined democracy in Hong Kong https://t.co/r8jqkUZEqv
485,FinancialTimesv3_1210.csv,4898091,07/12/2020 21:51, ,1.33607e+18,en,31,2,0,11,SocialFlow,"Just published: front page of the Financial Times, international edition, Tuesday 8 December https://t.co/wZ5puD837R https://t.co/bgzQay9Qv2"
481,FinancialTimesv3_1210.csv,4898091,07/12/2020 22:59, ,1.33608e+18,en,33,6,3,11,SocialFlow,Davos meeting moved to Singapore over Covid risk in Europe https://t.co/si1llLgJuY
478,FinancialTimesv3_1210.csv,4898091,08/12/2020 00:00, ,1.3361e+18,en,17,1,2,5,SocialFlow,"Hello, Hong Kong. While you were sleeping, this was our most read story: https://t.co/wbsd6dleTV"
476,FinancialTimesv3_1210.csv,4898091,08/12/2020 00:40, ,1.33611e+18,en,40,6,3,16,SocialFlow,China curtails overseas lending in face of geopolitical backlash https://t.co/fFsS7RT3JT
475,FinancialTimesv3_1210.csv,4898091,08/12/2020 01:20, ,1.33612e+18,en,22,1,7,8,SocialFlow,The provocateur driving China’s ‘wolf warrior’ pack https://t.co/A4lf4zD87D
474,FinancialTimesv3_1210.csv,4898091,08/12/2020 02:35, ,1.33614e+18,en,12,0,0,7,SocialFlow,Reprieve for lithium producer shines light on Beijing’s priorities https://t.co/UkHnzugPPf
472,FinancialTimesv3_1210.csv,4898091,08/12/2020 04:30, ,1.33617e+18,en,26,2,2,8,SocialFlow,"Opinion: The lesson for economists is to explain clearly and carefully what official statistical definitions do and do not mean every time they are used (that goes for journalists as well), writes Sarah O'Connor https://t.co/WgMoJzEEe5"
469,FinancialTimesv3_1210.csv,4898091,08/12/2020 06:00, ,1.33619e+18,en,23,1,7,6,SocialFlow,"China's foreign ministry spokesperson thrives on controversy. He has crystallised a model for diplomacy with a jagged edge and drove the shift away from an older generation of more restrained engagement, analysts said https://t.co/RqIPF4sRu9"
467,FinancialTimesv3_1210.csv,4898091,08/12/2020 07:30, ,1.33621e+18,en,23,4,5,15,SocialFlow,"Exclusive: Deutsche Bank and Commerzbank provided €125m each to fund Wirecard's acquisition of two Indian companies, according to documents seen by the FT https://t.co/NNZauMWa2e"
464,FinancialTimesv3_1210.csv,4898091,08/12/2020 09:00, ,1.33623e+18,en,11,2,0,5,SocialFlow,"Opinion: Rising online fraud during the pandemic means more 'money mules' are being recruited to launder the proceeds, writes @claerb https://t.co/YOt9Zu3eXD"
462,FinancialTimesv3_1210.csv,4898091,08/12/2020 10:00, ,1.33625e+18,en,31,2,1,2,SocialFlow,"Opinion: Once an unassailable high street leader, Topshop is now a cautionary tale in how to squander brand equity, writes Mary Portas https://t.co/AqM2kpS3YI"
461,FinancialTimesv3_1210.csv,4898091,08/12/2020 10:30, ,1.33626e+18,en,24,1,2,7,SocialFlow,The pound is still struggling as investors debate Britain’s chances of striking a post-Brexit trade deal with the EU in make-or-break talks this week https://t.co/JjDYejWi6p
458,FinancialTimesv3_1210.csv,4898091,08/12/2020 12:00, ,1.33628e+18,en,11,1,2,2,SocialFlow,Critics say India’s new agricultural law was rushed through parliament and is a recipe for unrest https://t.co/a43HKZAZZp
456,FinancialTimesv3_1210.csv,4898091,08/12/2020 13:00, ,1.33629e+18,en,13,0,1,2,SocialFlow,"Laptop off, headphones on: we've put some of the best new audiobook releases all in one place for you: https://t.co/5X8ZR51SXQ"
455,FinancialTimesv3_1210.csv,4898091,08/12/2020 13:30, ,1.3363e+18,en,70,9,13,15,SocialFlow,Iran says US sanctions are hindering its effort to buy Covid-19 vaccines. https://t.co/DbNn8n79zM https://t.co/pN3KuebXHp
454,FinancialTimesv3_1210.csv,4898091,08/12/2020 13:45, ,1.33631e+18,en,13,3,4,2,SocialFlow,"Would legalising mining in the Amazon make it easier to apply eco-regulations in Brazil? Yes, says Hamilton Mourão, the country’s vice-president https://t.co/PTjzq4D537"
450,FinancialTimesv3_1210.csv,4898091,08/12/2020 14:15, ,1.33631e+18,en,114,0,4,10,Twitter for Advertisers,Blank-cheque companies are booming – but are they good value for money?
448,FinancialTimesv3_1210.csv,4898091,08/12/2020 14:16, ,1.33631e+18,en,0,0,0,3,Twitter Web App,RT @ftopinion: Edward Luce: No easy cure for America’s ‘paranoid style’. Claims that Joe Biden stole the election demand a giant leap of fa…
447,FinancialTimesv3_1210.csv,4898091,08/12/2020 14:30, ,1.33632e+18,en,18,0,2,8,SocialFlow,UK media regulator warns that traditional broadcasters are ‘unlikely to survive’ in an online world https://t.co/1eq5xYnq5y
445,FinancialTimesv3_1210.csv,4898091,08/12/2020 15:00, ,1.33632e+18,en,28,1,4,8,SocialFlow,"The Pfizer/ BioNTech Covid-19 vaccine is safe and efficacious even in older adults, according to documents from the US Food and Drug Administration ahead of an advisory meeting this week https://t.co/EanHpX5ETZ"
443,FinancialTimesv3_1210.csv,4898091,08/12/2020 16:00, ,1.33634e+18,en,21,2,3,7,SocialFlow,"‘The demand will not disappear, and we don’t see other technology able to replace fossil fuels on a large scale [soon].’ https://t.co/CHQW4UqVpJ"
442,FinancialTimesv3_1210.csv,4898091,08/12/2020 16:30, ,1.33635e+18,en,40,4,2,15,SocialFlow,"Opinion: The pandemic is pushing the 1.3bn people in Africa to make digital transactions at an unprecedented rate, forever reshaping the continent’s technology sector https://t.co/UKEEkwWQbs"
441,FinancialTimesv3_1210.csv,4898091,08/12/2020 16:54, ,1.33635e+18,en,0,0,0,119,Twitter Web App,"RT @EdwardGLuce: ""There's a simple test of whether Trump’s grip will endure. He looks set to boycott Biden’s inauguration next month. If se…"
440,FinancialTimesv3_1210.csv,4898091,08/12/2020 17:00, ,1.33635e+18,en,72,21,8,14,SocialFlow,"Pope Francis is giving his blessing to a coalition of large investors, companies, unions and foundations that are pledging to make capitalism less socially and environmentally damaging https://t.co/94v7IHKZwz"
438,FinancialTimesv3_1210.csv,4898091,08/12/2020 18:00, ,1.33637e+18,en,28,1,0,11,SocialFlow,Medical scientists in the US were overjoyed when they heard that Biden will nominate Rochelle Walensky to head the country's Centers for Disease Control and Prevention. Here's why: https://t.co/L8yqOudzT1
434,FinancialTimesv3_1210.csv,4898091,08/12/2020 18:27, ,1.33638e+18,en,9,0,2,1,Twitter Web App,There is less than a month to go until the new border comes into force https://t.co/opVwk8zGkY
428,FinancialTimesv3_1210.csv,4898091,08/12/2020 20:30, ,1.33641e+18,en,42,1,8,11,SocialFlow,Joe Biden’s intention to nominate Lloyd Austin as US defence secretary — which would make him the first African-American to serve in the role — has received a lot of pushback from lawmakers https://t.co/fELLbg9rKl
426,FinancialTimesv3_1210.csv,4898091,08/12/2020 21:30, ,1.33642e+18,en,33,3,2,12,SocialFlow,"The FT View: Lloyd Austin, the retired US general who Joe Biden has nominated to be his defence secretary, is by all accounts a fine soldier. But the president-elect has erred in picking him for a job that is reserved under US law for civilians https://t.co/MwgZvCf68X"
424,FinancialTimesv3_1210.csv,4898091,08/12/2020 22:30, ,1.33644e+18,en,68,3,2,12,SocialFlow,"Pfizer and BioNTech’s Covid-19 vaccine starts to work within about 10 days of the first dose, according to new documents https://t.co/t0RA4SCYve"
419,FinancialTimesv3_1210.csv,4898091,08/12/2020 22:50, ,1.33644e+18,en,31,2,2,18,SocialFlow,UK will break ranks with EU and halt US tariffs over state subsidies https://t.co/vu1RDcHNAl
414,FinancialTimesv3_1210.csv,4898091,08/12/2020 23:30, ,1.33645e+18,en,10,0,1,7,SocialFlow,Are you wondering how best to donate to a good cause this year? Here are some of the vulnerable communities worst affected by Covid-19 – and the ways you can help https://t.co/TNDRFisZd9
412,FinancialTimesv3_1210.csv,4898091,08/12/2020 23:57, ,1.33646e+18,en,14,0,2,9,SocialFlow,Wall Street ends mixed day for global stocks with record highs https://t.co/Kqjrg6ijM3
409,FinancialTimesv3_1210.csv,4898091,09/12/2020 00:30, ,1.33647e+18,en,18,1,1,2,SocialFlow,"Britain’s greatest private Old Master collection normally hangs in Buckingham Palace's Picture Gallery. Now the pictures have come down &amp; the public can appreciate, at eye-level in the Queen’s Gallery, a collection where every work is the best of its kind: https://t.co/SZMVyS2TVX"
407,FinancialTimesv3_1210.csv,4898091,09/12/2020 01:25, ,1.33648e+18,en,16,2,1,10,SocialFlow,Foreign students think twice about Australia after Covid welfare struggle https://t.co/gAIYshqOr7
403,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:00, ,1.33654e+18,en,63,3,3,25,SocialFlow,Brexit means big changes in London’s finance hub. Here’s what you need to know: https://t.co/qYyAdN8eSr https://t.co/CFGkqZwU5C
401,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:02, ,1.33654e+18,en,6,1,1,8,Twitter Web App,"More substantial changes lie in the moving of banking assets — mostly to Frankfurt. Around £1.2tn, or 14%, has moved since 2016 https://t.co/7NvWVUrNzL https://t.co/CdwtsZlfep"
400,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:04, ,1.33654e+18,en,10,0,1,2,Twitter Web App,"‘The City has benefited for the past half century from being both an onshore and offshore financial centre,’ says Nicolas Véron, senior fellow at the Peterson Institute in Washington. But Brexit could disrupt this model https://t.co/7NvWVUrNzL https://t.co/oxp68NJn7r"
399,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:06, ,1.33654e+18,en,14,0,3,8,Twitter Web App,Few doubt that the City will remain a major financial centre for the foreseeable future https://t.co/7NvWVUrNzL https://t.co/ZkYUtHQFLb
397,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:08, ,1.33654e+18,en,7,1,1,5,Twitter Web App,London accounts for a crushing share of EU business. Over the three years to 2018 it was responsible for 84% of EU derivatives trading and 82% of foreign exchange https://t.co/7NvWVUrNzL https://t.co/aahSfVCDzE
396,FinancialTimesv3_1210.csv,4898091,09/12/2020 05:09, ,1.33654e+18,en,10,0,3,1,Twitter Web App,"Whatever barriers are raised by other countries, London is likely to keep its own doors open https://t.co/7NvWVUrNzL https://t.co/4RiGrbusng"
392,FinancialTimesv3_1210.csv,4898091,09/12/2020 07:30, ,1.33657e+18,en,31,2,2,7,SocialFlow,"In the next 20 years, our collective understanding of a 'map' will be unrecognisable from the familiar grid of roads and places https://t.co/2NlftRcfou"
391,FinancialTimesv3_1210.csv,4898091,09/12/2020 08:00, ,1.33658e+18,en,25,4,6,9,SocialFlow,"The UK could achieve net zero emissions by 2050 if the sales of new gas boilers were banned by 2033 and Britons slashed their meat and dairy consumption by a fifth in nine years, according to government climate advisers https://t.co/SJO9sEgBCG"
390,FinancialTimesv3_1210.csv,4898091,09/12/2020 08:30, ,1.33659e+18,en,27,3,4,9,SocialFlow,Boris Johnson's warning that a no-deal Brexit would represent 'a failure of statecraft' will be put to the test at his dinner meeting with Ursula von der Leyen on Wednesday https://t.co/qlCBcUDihj
389,FinancialTimesv3_1210.csv,4898091,09/12/2020 09:30, ,1.3366e+18,en,18,1,5,4,SocialFlow,"As Covid-19 engulfs smaller rivals, Wall Street expects Starbucks to emerge in an even more dominant position https://t.co/jJNq20EFQN https://t.co/GCD8MVebvS"
388,FinancialTimesv3_1210.csv,4898091,09/12/2020 10:00, ,1.33661e+18,en,85,9,16,24,SocialFlow,France's draft anti-extremism law contains a ban on ‘virginity certificates’ for Muslim women and curbs on home schooling https://t.co/L6OXUFThEB
387,FinancialTimesv3_1210.csv,4898091,09/12/2020 10:13, ,1.33661e+18,en,0,0,0,24,Twitter Web App,RT @GeorgeWParker: France and Germany unite against any attempt by @borisjohnson to try to split up the EU; cabinet rallies behind PM. Will…
386,FinancialTimesv3_1210.csv,4898091,09/12/2020 10:31, ,1.33662e+18,en,17,1,2,5,SocialFlow,"Yongcheng Coal and Electricity Holdings was one of China’s most celebrated energy companies. But its woes did not take on national significance until last month, when it defaulted on bonds worth $460m, disturbing the country's $15tn public debt market https://t.co/TnmaL0O2YE"
385,FinancialTimesv3_1210.csv,4898091,09/12/2020 10:47, ,1.33662e+18,en,34,9,5,12,SocialFlow,"As thousands of small coffee shops shut, Wall Street expects Starbucks to emerge from the pandemic in an even more dominant position. Here's our interview with CEO Kevin Johnson: https://t.co/DukzLP4soW https://t.co/PrcYye2OR8"
384,FinancialTimesv3_1210.csv,4898091,09/12/2020 11:22, ,1.33663e+18,en,18,11,21,12,Twitter Web App,"A new report shows a one-off UK wealth tax of 5% on net assets above £500,000 would raise more than £260bn for the country’s coronavirus-ravaged public finances. 

Do you think it's a good idea? https://t.co/Uqsky0jEvP"
383,FinancialTimesv3_1210.csv,4898091,09/12/2020 12:03, ,1.33664e+18,en,41,9,7,13,SocialFlow,"Opinion: Bitcoin’s surge may still prove to be a bubble, but even if it pops, this year’s rush to cryptocurrencies should serve as a warning to government money printers everywhere https://t.co/oO8MLZQIat"
382,FinancialTimesv3_1210.csv,4898091,09/12/2020 12:42, ,1.33665e+18,en,0,0,0,10,Twitter Web App,"RT @FTLifeArts: In the mountain west of the Colorado wilderness, Duke Phillips III is reinventing cattle ranching – sustainably. The FT’s r…"
377,FinancialTimesv3_1210.csv,4898091,09/12/2020 14:02, ,1.33667e+18,en,7,0,0,3,SocialFlow,Tensions are rising in the long-running and increasingly complex battle over the dramatic nationalisation of Russian bank PSB https://t.co/FiIhr7lmYA
376,FinancialTimesv3_1210.csv,4898091,09/12/2020 14:03, ,1.33667e+18,en,37,5,2,18,SocialFlow,The United Arab Emirates has become the first foreign country to approve a Covid-19 vaccine developed by Chinese state-owned pharmaceutical group Sinopharm https://t.co/5hDagGfoaQ
375,FinancialTimesv3_1210.csv,4898091,09/12/2020 14:30, ,1.33668e+18,en,17,4,7,3,SocialFlow,Opinion: We still need to see if the overwhelming paranoiac majority of US Republican voters will drift into atomised resentment or be a political wrecking force https://t.co/nQ0PL3VgFe
372,FinancialTimesv3_1210.csv,4898091,09/12/2020 16:00, ,1.3367e+18,en,20,4,9,5,SocialFlow,"What Remainers cannot do is keep fighting the last war, says @robertshrimsley . The battle of Brexit is over and that must be recognised before the battle for a better Britain can be rejoined https://t.co/sojpEDptPm"
371,FinancialTimesv3_1210.csv,4898091,09/12/2020 16:30, ,1.33671e+18,en,68,10,12,28,SocialFlow,Exclusive: Democrats in the US Congress launched an investigation into whether Jared Kushner’s desire to secure a billion-dollar rescue for a skyscraper owned by his family played a role in Donald Trump’s decision to support a Saudi-led blockade of Qatar https://t.co/kDuCMxVX2b https://t.co/ZjHeHmHrBK
370,FinancialTimesv3_1210.csv,4898091,09/12/2020 17:00, ,1.33672e+18,en,76,7,6,21,SocialFlow,"Canada has become the third country to approve the Pfizer/BioNTech Covid-19 vaccine, after the UK and Bahrain https://t.co/5RjX65U28P https://t.co/YxXmmsQVJz"
369,FinancialTimesv3_1210.csv,4898091,09/12/2020 17:30, ,1.33672e+18,en,11,1,2,8,SocialFlow,Opinion: The companies trying to entice back consumers to fly are not public health experts. They are businesses with something to sell https://t.co/obEQRthAdY
368,FinancialTimesv3_1210.csv,4898091,09/12/2020 18:00, ,1.33673e+18,en,21,4,0,9,SocialFlow,Evidence from previous recessions suggests older workers in the UK will struggle the most to find a new job even as the economy recovers https://t.co/YRyM5wxCo0
367,FinancialTimesv3_1210.csv,4898091,09/12/2020 18:30, ,1.33674e+18,en,40,1,5,13,SocialFlow,"Opinion: If violence against journalists triumphs, the media cannot be free and democracy cannot function. So attacks on journalists are attacks on us all https://t.co/cNND4D16SW https://t.co/uDfFvJQsse"
366,FinancialTimesv3_1210.csv,4898091,09/12/2020 19:00, ,1.33675e+18,en,38,2,4,6,SocialFlow,England's Lake District is just as enticing in winter https://t.co/HyEcc5Ef9T
365,FinancialTimesv3_1210.csv,4898091,09/12/2020 19:16, ,1.33675e+18,en,0,0,0,3,SocialFlow,"RT @PatrickMcGee_: “The US alone will lose almost 2,000 coffee shops this year, Euromonitor forecasts, ending years of expansion.”

Starbuc…"
364,FinancialTimesv3_1210.csv,4898091,09/12/2020 19:30, ,1.33676e+18,en,106,2,2,34,SocialFlow,Read Angelina Jolie's piece for the FT on how to better give humanitarian aid in times of Covid: https://t.co/fB3y4ctg1L https://t.co/tZ3qBPIPMb
362,FinancialTimesv3_1210.csv,4898091,09/12/2020 20:30, ,1.33677e+18,en,16,3,4,8,SocialFlow,"London's mayor has told residents that the UK capital could soon be subject to England’s highest tier 3 category of restrictions, as the country’s leading scientific advisers warned that Covid-19 infections could rise when curbs are lifted at Christmas https://t.co/e3ctspzQbQ"
361,FinancialTimesv3_1210.csv,4898091,09/12/2020 20:45, ,1.33677e+18,en,63,10,4,25,SocialFlow,The US Federal Trade Commission and 46 states have filed lawsuits accusing Facebook of violating antitrust rules and calling for penalties that could include forcing the social media group to be broken up https://t.co/V8VqANzBGQ
360,FinancialTimesv3_1210.csv,4898091,09/12/2020 20:55, ,1.33678e+18,en,37,3,5,12,SocialFlow,"Just published: front page of the Financial Times, UK edition, Thursday 10 December https://t.co/wxFwTn6Tmp https://t.co/vyh7B4sCaq"
359,FinancialTimesv3_1210.csv,4898091,09/12/2020 21:00, ,1.33678e+18,en,25,1,2,2,SocialFlow,"FT View: The UK and the EU seem to be taking similar approaches to regulating Big Tech. Brussels may have greater impact in Silicon Valley but the UK also has ambitious proposals. While avoiding excessive intervention, it would do well to take them up https://t.co/9VB3NRHiGQ"
358,FinancialTimesv3_1210.csv,4898091,09/12/2020 21:30, ,1.33679e+18,en,135,14,8,83,SocialFlow,"Boris Johnson may think that Britain would 'prosper mightily' in the event of a no-deal Brexit, but, across Whitehall, officials were preparing for a worst-case scenario that could see Britain gripped by multiple midwinter crises https://t.co/fWBPVXfGRg"
357,FinancialTimesv3_1210.csv,4898091,09/12/2020 21:49, ,1.33679e+18,en,23,3,2,13,SocialFlow,"Just published: front page of the Financial Times, international edition, Thursday 10 December https://t.co/4ZgRgwHWL1 https://t.co/OJ2mRraSwW"
352,FinancialTimesv3_1210.csv,4898091,09/12/2020 22:55, ,1.33681e+18,en,23,3,10,12,SocialFlow,Sunday deadline set for ‘firm decision’ on Brexit talks https://t.co/njwGf8eMLA
351,FinancialTimesv3_1210.csv,4898091,09/12/2020 23:00, ,1.33681e+18,en,18,1,3,5,SocialFlow,Do you have a favourite bookshop? Tell us about it and why it’s so special to you in the comments at the bottom of this article. We may publish a selection of the best on https://t.co/YyXz3XAMo2! https://t.co/lywZ83DVjj
349,FinancialTimesv3_1210.csv,4898091,09/12/2020 23:27, ,1.33681e+18,en,25,2,2,3,SocialFlow,Coronavirus latest: Chicago aims to supply free vaccine to all adults in 2021 https://t.co/Pzzut3vbwi
348,FinancialTimesv3_1210.csv,4898091,09/12/2020 23:30, ,1.33682e+18,en,12,2,4,6,SocialFlow,.@gilliantett: 'The only thing unusual about the looming vaccine row is that it could reveal [America's health] iniquities with surprising clarity' https://t.co/N5Xt0FEeYM
1097,FinancialTimesv3_1216.csv,4898091,10/12/2020 00:09, ,1.33683e+18,en,10,0,2,8,SocialFlow,GE to pay $200m to resolve SEC probe into claims it misled investors https://t.co/SPBkKpVz6A
1096,FinancialTimesv3_1216.csv,4898091,10/12/2020 00:14, ,1.33683e+18,en,13,1,0,3,SocialFlow,Airbnb prices shares well above range as IPO frenzy continues https://t.co/8ATx3F7bQO
1093,FinancialTimesv3_1216.csv,4898091,10/12/2020 00:45, ,1.33683e+18,en,32,2,1,5,SocialFlow,"Thailand to reopen to the outside world, finance minister says https://t.co/hRLthbs7Sr"
1087,FinancialTimesv3_1216.csv,4898091,10/12/2020 05:30, ,1.33691e+18,en,11,1,4,4,SocialFlow,"Opinion: The ethics of vaccine queue-jumping are particularly tortured in the US for two reasons: the lack of any single-payer healthcare system and fragmentation, writes @gilliantett https://t.co/bjhi6pMbGq"
