,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
251,FinancialTimesv3_0710.csv,4898091,08/07/2020 23:18, ,1.28099e+18,en,19,1,3,6,Echobox,'The tables are set' – Alice Ross offers a glimpse into the charming world of tablescaping https://t.co/DPEUIjyteK
249,FinancialTimesv3_0710.csv,4898091,08/07/2020 23:50, ,1.281e+18,en,9,0,2,3,SocialFlow,Rosengren sees more US businesses needing Fed rescue https://t.co/FSrfbgIosp
248,FinancialTimesv3_0710.csv,4898091,09/07/2020 00:10, ,1.281e+18,en,15,1,1,9,SocialFlow,White House warns railroad pension agency over China investments https://t.co/2C9FIo0qlj
247,FinancialTimesv3_0710.csv,4898091,09/07/2020 01:09, ,1.28102e+18,en,7,0,0,5,SocialFlow,Malaysia maintains 1MDB fight despite economic woes https://t.co/3i6w3fEJlo
242,FinancialTimesv3_0710.csv,4898091,09/07/2020 04:20, ,1.28107e+18,en,162,14,25,92,Echobox,Daily coronavirus thread: The total number of US coronavirus cases surpassed 3m and Donald Trump’s campaign rally in Tulsa in June ‘likely’ contributed to a surge. Follow our live coverage here: https://t.co/hXdxzB0FKW
241,FinancialTimesv3_0710.csv,4898091,09/07/2020 05:00, ,1.28108e+18,en,30,4,0,34,Echobox,Beijing’s security law has effectively moved Hong Kong’s internet behind China’s Great Firewall. Here’s what tech companies could be compelled to do under the new law — and why Silicon Valley is considering an exit https://t.co/xmfwvuD3Ru
240,FinancialTimesv3_0710.csv,4898091,09/07/2020 05:23, ,1.28108e+18,en,43,1,8,21,Twitter Web App,"At least four US representatives have stakes in businesses that received funding from the $520bn small business support programme, which also helped top Washington lobbying firms, a new data trove revealed https://t.co/qUte6XLYsn"
239,FinancialTimesv3_0710.csv,4898091,09/07/2020 05:40, ,1.28109e+18,en,10,0,0,6,Twitter Media Studio,"Mercedes Ruehl, Asian technology correspondent, explains why the boom in Asian financial technology is facing its first serious setback as businesses focused on the vast number of people without bank accounts struggle to cope with the fallout from coronavirus https://t.co/ihBjZjVPd0"
236,FinancialTimesv3_0710.csv,4898091,09/07/2020 06:25, ,1.2811e+18,en,20,1,1,9,Twitter Web App,"The UK’s poorest working households made income gains during coronavirus lockdown, according to Treasury analysis, contradicting previous studies showing the poor were hit hardest by the pandemic https://t.co/NLp0T61TmN"
234,FinancialTimesv3_0710.csv,4898091,09/07/2020 07:01, ,1.28111e+18,en,11,0,3,7,Echobox,"Opinion: While we understand much about the social factors in Bame communities’ vulnerability to coronavirus, we know far less about the scientific reasons. We need more research led by these communities  https://t.co/zS9L3ub3Ey"
228,FinancialTimesv3_0710.csv,4898091,09/07/2020 08:45, ,1.28113e+18,en,116,10,10,65,Echobox,"Millennials should be entering their peak earning years, but the ‘double blow’ of the 2008 financial crisis and coronavirus has proven a devastating setback. ‘It’s ... the millennial story. We keep working for this future that’s not really coming.’ https://t.co/wQrGvkHPqQ"
227,FinancialTimesv3_0710.csv,4898091,09/07/2020 09:00, ,1.28114e+18,en,13,4,2,12,Echobox,"Just weeks before Wirecard collapsed, Oldenburgische Landesbank, a tiny, conservative lender once mocked as ‘Grandma’s favourite bank’, replaced Deutsche Bank as a crucial lender to then chief executive Markus Braun  https://t.co/7VwDEqKu9a"
225,FinancialTimesv3_0710.csv,4898091,09/07/2020 10:23, ,1.28116e+18,en,46,1,2,22,Echobox,"Now in power until 2036, Vladimir Putin is facing a difficult future as the Russian economy stagnates and unrest grows. Listen to the FT’s Gideon Rachman and author Catherine Belton discuss the issue: ‘I think he's hostage to the system that he created' https://t.co/vKWSRGKZyr https://t.co/At70Psdyu7"
223,FinancialTimesv3_0710.csv,4898091,09/07/2020 11:13, ,1.28117e+18,en,18,0,2,9,Echobox,Boohoo’s chief executive insisted that his company had 'nothing to hide' after fresh allegations about the treatment of workers who make its clothes. Some of the fast-fashion retailer’s biggest investors are betting he is right https://t.co/bb14PjdbjI
221,FinancialTimesv3_0710.csv,4898091,09/07/2020 12:00, ,1.28118e+18,en,71,10,35,42,Echobox,"China has acknowledged that ties with the US are at their lowest point since 1979, in comments that suggest Beijing wants to ease tensions.‘China has never had the intention of challenging or replacing the US,’ Wang Yi, China’s foreign minister, said https://t.co/qiIBk7AIAZ"
217,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:00, ,1.28121e+18,en,148,17,12,78,Echobox,"Millennials should be entering their peak earning years, but the ‘double blow’ of the 2008 financial crisis and coronavirus has caused a devastating and cruel setback. Here is our free-to-read coverage of the story: https://t.co/VlaWyZphx5 https://t.co/Q2lxp1YeZY"
216,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:07, ,1.28121e+18,en,54,8,1,19,Twitter Web App,‘It’s ... the millennial story. We keep working for this future that’s not really coming.’ One thing that unites many of the older millennials in facing this new recession induced by the pandemic: they have not yet recovered from the last one https://t.co/C43zJ6bJEF https://t.co/8NOHlK6HXe
214,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:41, ,1.28122e+18,en,20,1,1,13,Twitter Web App,"Free to read: Those under 40 have suffered the biggest economic blow during the pandemic and furthermore, minority millennials have fallen far behind their white peers financially https://t.co/C43zJ6bJEF https://t.co/dtJCTWjb0a"
198,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,0,0,0,0,Ads Uploader for Twitter,Dutch resistance stands in way of deal on EU recovery fund https://t.co/0LS7npb2zI
178,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,44,4,4,6,Ads Uploader for Twitter,The world falls apart as the US withdraws https://t.co/8tsPMJ3RDU
203,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,99,4,13,63,Ads Uploader for Twitter,Silicon Valley weighs whether to leave Hong Kong. https://t.co/9lfY83cPDe
212,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,33,0,1,13,Ads Uploader for Twitter,How the Mafia infiltrated Italy’s hospitals and laundered the profits globally https://t.co/8F6BM7W353
213,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,0,2,0,1,Ads Uploader for Twitter,UK public borrowing to exceed £350bn with Sunak stimulus plan https://t.co/zJhHouQu7M
204,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,0,0,0,0,Ads Uploader for Twitter,Malaysia maintains 1MDB fight despite economic woes https://t.co/dE5nTYgCa8
188,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,56,8,6,30,Ads Uploader for Twitter,The tiny German bank that bet big on Wirecard’s Markus Braun https://t.co/gg4CAH5Wgd
185,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,0,0,0,0,Ads Uploader for Twitter,Political insiders benefited from US small business rescue plan https://t.co/0SG7XRNFzh
206,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,3,0,0,3,Ads Uploader for Twitter,Australia warns citizens not to travel to Hong Kong over security law https://t.co/HMaqi2o9Sl
181,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,2,0,0,2,Ads Uploader for Twitter,Political insiders benefited from US small business rescue plan https://t.co/wRBnRsGzaO
192,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,20,5,4,9,Ads Uploader for Twitter,How the Mafia infiltrated Italy’s hospitals and laundered the profits globally https://t.co/7xqGVXDbU2
184,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,7,0,3,3,Ads Uploader for Twitter,The world falls apart as the US withdraws https://t.co/YtnmYmb0VU
205,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,0,0,0,0,Ads Uploader for Twitter,Silicon Valley weighs whether to leave Hong Kong https://t.co/iaFD6RGSsP
197,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,123,21,13,95,Ads Uploader for Twitter,How the Mafia infiltrated Italy’s hospitals and laundered the profits globally https://t.co/2LBoMjlmkM
211,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,3,2,0,1,Ads Uploader for Twitter,UK public borrowing to exceed £350bn with Sunak stimulus plan https://t.co/cRhhOQgkcK
208,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,139,20,17,123,Ads Uploader for Twitter,How the Mafia infiltrated Italy’s hospitals and laundered the profits globally https://t.co/cO4yvoy30Q
180,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,4,0,1,2,Ads Uploader for Twitter,The world falls apart as the US withdraws https://t.co/dvF9VnlXaw
186,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,19,0,3,5,Ads Uploader for Twitter,The world falls apart as the US withdraws https://t.co/qvbcuiwrPY
183,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,5,0,0,1,Ads Uploader for Twitter,Political insiders benefited from US small business rescue plan https://t.co/hExvCZFLrP
207,FinancialTimesv3_0710.csv,4898091,09/07/2020 14:54, ,1.28123e+18,en,31,1,6,10,Ads Uploader for Twitter,Australia places Melbourne under 6-week coronavirus lockdown https://t.co/hKo5sGzhv1
177,FinancialTimesv3_0710.csv,4898091,09/07/2020 15:01, ,1.28123e+18,en,10,1,0,5,Echobox,The estranged brother of Singapore’s prime minister has taken aim at the family’s dominance of the city-state’s politics on the last day of campaigning ahead of general elections on Friday https://t.co/QjhwmCuFl1
173,FinancialTimesv3_0710.csv,4898091,09/07/2020 16:10, ,1.28124e+18,en,58,6,5,25,Echobox,Deloitte is facing a record £15m fine for “serious and serial failures” in its audits of Autonomy https://t.co/kOApr6giDf
172,FinancialTimesv3_0710.csv,4898091,09/07/2020 16:50, ,1.28125e+18,en,19,3,6,14,Echobox,Two of the world’s largest cruise operators have warned of a “severe blow” to the industry if social-distancing measures were imposed on its ships https://t.co/Z6Ip3JH5EG
169,FinancialTimesv3_0710.csv,4898091,09/07/2020 19:13, ,1.28129e+18,en,28,2,0,16,Echobox,"Seoul’s mayor Park Won-soon was found dead on Thursday night, shortly after allegations of sexual harassment against him were reported by local media https://t.co/nrjioBJIa1"
168,FinancialTimesv3_0710.csv,4898091,09/07/2020 19:19, ,1.28129e+18,en,0,0,0,21,Twitter Web App,"RT @EdwardGLuce: US-China relations are at their lowest point since they established diplomatic relations, says Beijing. With feckless Trum…"
166,FinancialTimesv3_0710.csv,4898091,09/07/2020 20:10, ,1.2813e+18,en,53,4,3,28,Echobox,A combination of antiviral drugs used to cure millions of Hepatitis C patients has shown promising results as a Covid-19 treatment in hospital trials in Iran https://t.co/p110fx3kip
163,FinancialTimesv3_0710.csv,4898091,09/07/2020 21:00, ,1.28132e+18,en,22,2,0,11,SocialFlow,"Just published: front page of the Financial Times international edition, Friday July 10 https://t.co/HNnYpmHB11 https://t.co/xCe4ELxRg3"
159,FinancialTimesv3_0710.csv,4898091,09/07/2020 21:43, ,1.28133e+18,en,25,2,2,6,Echobox,"The CDC will not revise guidelines for how schools should reopen in the autumn despite criticism from Donald Trump, who has criticised the measures as 'very tough and expensive' https://t.co/sIfJdeyAKg"
156,FinancialTimesv3_0710.csv,4898091,09/07/2020 22:46, ,1.28134e+18,en,262,23,11,77,Echobox,France has decided to restore the Notre-Dame cathedral to its original design before the devastating fire https://t.co/rqH83XuyZX
153,FinancialTimesv3_0710.csv,4898091,09/07/2020 23:20, ,1.28135e+18,en,25,0,3,8,Echobox,"Outdoor swimming pools, theatres and music venues in England will start reopening from Saturday under social-distancing guidance https://t.co/VkjOKXdsyl"
150,FinancialTimesv3_0710.csv,4898091,09/07/2020 23:54, ,1.28136e+18,en,22,0,2,13,Echobox,A Japanese supercomputer is back in the top slot of the world rankings for the first time since 2011 https://t.co/dzw7hNhzUU
1067,FinancialTimesv3_0717.csv,4898091,10/07/2020 01:32, ,1.28139e+18,en,12,1,0,16,SocialFlow,Coronavirus latest: Testing stalls even as US infections reach new highs https://t.co/YfLtf7U94k
1066,FinancialTimesv3_0717.csv,4898091,10/07/2020 01:51, ,1.28139e+18,en,15,2,1,13,SocialFlow,Rising tension with China rings corporate Australia’s alarm bells https://t.co/zMEaJW6E36
1065,FinancialTimesv3_0717.csv,4898091,10/07/2020 01:51, ,1.28139e+18,en,6,0,1,10,SocialFlow,Investors move in on China’s housing lottery scheme https://t.co/15qgVAX5eh
1063,FinancialTimesv3_0717.csv,4898091,10/07/2020 04:20, ,1.28143e+18,en,100,3,5,56,Echobox,"Daily coronavirus thread: US coronavirus testing has stalled even as cases reach new records, Bolivia’s president and a prominent Venezuelan political figure have tested positive and Ford is facing parts shortages in Mexico. Follow our live coverage here: https://t.co/sd7gRgwzZw"
1062,FinancialTimesv3_0717.csv,4898091,10/07/2020 05:00, ,1.28144e+18,en,36,1,1,31,Echobox,US and European banks are conducting emergency audits of their clients in Hong Kong ahead of expected US sanctions over Beijing’s new national security law. ‘If they are sanctioned [we] can’t touch them.’  https://t.co/NiL0V8W4sv https://t.co/YsGU5eZcby
1057,FinancialTimesv3_0717.csv,4898091,10/07/2020 06:39, ,1.28146e+18,en,31,0,1,15,Echobox,The EU has told businesses to prepare for a full suite of checks and ‘inevitable disruptions’ at borders https://t.co/uOdN8Yaaa2
1053,FinancialTimesv3_0717.csv,4898091,10/07/2020 07:38, ,1.28148e+18,en,650,90,32,200,Echobox,"FT Exclusive: Turkey is ‘very close’ to signing a free trade agreement with the UK, its second-largest trading partner after Germany, the country’s finance minister told the Financial Times https://t.co/Ex0zCkyYlp https://t.co/O3XlpCRKIb"
1052,FinancialTimesv3_0717.csv,4898091,10/07/2020 07:40, ,1.28148e+18,en,0,0,0,38,SocialFlow,"RT @laurapitel: Turkish foreign minister Mevlüt Çavuşoğlu tells @cornishft that a UK-Turkey free trade deal is ""very close"". Britain is Tur…"
1051,FinancialTimesv3_0717.csv,4898091,10/07/2020 08:16, ,1.28149e+18,en,38,4,3,29,Twitter Web App,"Hong Kong will suspend schools again amid a recent resurgence in locally infected coronavirus cases, about two weeks after the government relaxed social-distancing measures. Follow our live coverage here: https://t.co/2WSDhc2UU0 https://t.co/pRu3ZycwDu"
1049,FinancialTimesv3_0717.csv,4898091,10/07/2020 08:49, ,1.2815e+18,en,26,2,3,22,Echobox,"Even before the pandemic, the relentless build-up of US corporate debt was raising alarms: companies owe a record $10tn, equivalent to 49% of economic output. Is it possible to unwind the volume of debt without triggering a crisis? https://t.co/Kkc93ha4QL"
1041,FinancialTimesv3_0717.csv,4898091,10/07/2020 12:13, ,1.28155e+18,en,40,0,4,18,Echobox,"'It’s possible that the male-dominated Treasury did not realise, before announcing a belated opening for the beauty industry, that it is worth almost as much as car manufacturing,' Camilla Cavendish writes https://t.co/poro8XEy14"
1039,FinancialTimesv3_0717.csv,4898091,10/07/2020 12:41, ,1.28155e+18,en,56,3,5,15,Echobox,"After months working at home, many Londoners are questioning the capital’s often cramped and expensive housing. Here are some of the most requested newly commutable areas most popular with Londoners looking to move away: https://t.co/rTPvfTWldq"
1038,FinancialTimesv3_0717.csv,4898091,10/07/2020 13:06, ,1.28156e+18,en,14,1,1,6,Echobox,Buy-to-let investors were handed a surprise boost in the chancellor’s summer statement as tax savings from the stamp duty holiday will also apply to landlords who expand their property portfolios or incorporate as a lettings business https://t.co/ta510XWmX5
1037,FinancialTimesv3_0717.csv,4898091,10/07/2020 13:56, ,1.28157e+18,en,21,1,1,7,Echobox,"'Some of us are blowing the risk out of all proportion, some of us are not frightened enough. But all of us are going to have find a way to forge ahead together,' Tim Harford writes https://t.co/q3pn9rb8CM"
1033,FinancialTimesv3_0717.csv,4898091,10/07/2020 15:54, ,1.2816e+18,en,0,0,0,71,Twitter Web App,"RT @FD: ASTOUNDING Wirecard story from @samgadjones, Paul Murphy and @helenwarrell
It was early 2018 when Jan Marsalek held a meeting in hi…"
1030,FinancialTimesv3_0717.csv,4898091,10/07/2020 16:09, ,1.28161e+18,en,3,1,1,0,Twitter Web App,"Now three western intelligence agencies are interested in Jan Marsalek’s links to Russia’s GRU — the agency blamed for the attempted assassination of ex-spy Sergei Skripal in England, the covert war in Ukraine, and the manipulation of the 2016 US election https://t.co/pYMpZp5GKM https://t.co/fYfpWMEsCA"
1027,FinancialTimesv3_0717.csv,4898091,10/07/2020 17:03, ,1.28162e+18,en,35,4,2,20,Echobox,An explosion at the heart of Iran’s nuclear programme in the dead of night. An obscure group called the Cheetahs of the Homeland takes credit for it. Then there are fires and gas leaks at key infrastructure around the country https://t.co/Zz0aoTz99F
1024,FinancialTimesv3_0717.csv,4898091,10/07/2020 18:49, ,1.28165e+18,en,53,13,13,24,Echobox,"Turkey's president Recep Tayyip Erdogan has ordered Istanbul's Hagia Sophia to be turned into a mosque, ending the former Byzanthine cathedral's 85-year-old stint as a museum https://t.co/Bn0rlLtgni"
1020,FinancialTimesv3_0717.csv,4898091,10/07/2020 20:45, ,1.28168e+18,en,26,0,2,14,SocialFlow,"Just published: front page of the Financial Times international edition, Saturday July 11 https://t.co/2ydpxGl38M https://t.co/5ztjcgttPt"
1018,FinancialTimesv3_0717.csv,4898091,10/07/2020 21:23, ,1.28169e+18,en,79,29,22,66,Twitter Web Client,"⚡️ “Anthony Fauci has not briefed Donald Trump in two months on Covid-19”

https://t.co/EVdHqKxSn1"
1014,FinancialTimesv3_0717.csv,4898091,10/07/2020 22:41, ,1.28171e+18,en,21,1,5,6,SocialFlow,Singapore’s ruling party wins general election https://t.co/5fW3WdUeNA
1013,FinancialTimesv3_0717.csv,4898091,10/07/2020 23:01, ,1.28171e+18,en,52,4,7,19,Echobox,"Is Xi Jinping overplaying his hand? Our latest analysis uncovers Beijing's push to impose tighter legal control over Hong Kong, leading to a backlash from all corners of the world https://t.co/F4PPQTZFAQ"
1010,FinancialTimesv3_0717.csv,4898091,11/07/2020 00:03, ,1.28173e+18,en,17,0,0,9,Echobox,"What does haute couture look like in the post-corona world? Welcome to the new fashion week – 'where live shows have been replaced by pre-recorded videos, and £50,000 dresses are sold to customers via travelling dolls https://t.co/6KmCREut10"
1003,FinancialTimesv3_0717.csv,4898091,11/07/2020 08:00, ,1.28185e+18,en,36,1,6,16,SocialFlow,Redesigning society after Covid-19 https://t.co/I36sYD6WHw
1002,FinancialTimesv3_0717.csv,4898091,11/07/2020 08:34, ,1.28185e+18,en,21,1,3,18,SocialFlow,Parisian retail stalwart Tati bites the dust https://t.co/YQEQye8Ypl
1001,FinancialTimesv3_0717.csv,4898091,11/07/2020 10:00, ,1.28188e+18,en,11,2,1,4,Echobox,"Need a trim? Flora Macdonald Johnston checks out a hair salon on opening day, and discovers a safe yet delightfully relaxed atmosphere https://t.co/eVwaOw56Le"
1000,FinancialTimesv3_0717.csv,4898091,11/07/2020 10:13, ,1.28188e+18,en,29,2,5,7,SocialFlow,BlueBay bets on sterling drop from hard Brexit https://t.co/agD99mxAAE
999,FinancialTimesv3_0717.csv,4898091,11/07/2020 10:52, ,1.28189e+18,en,32,0,2,7,Echobox,Local lamb is in its prime at this time of year and the shoulder is @Honeyandco's go-to cut when it comes to a big feast. Try it roasted in freekeh and peas: https://t.co/GKa1kiXD2t
997,FinancialTimesv3_0717.csv,4898091,11/07/2020 11:43, ,1.2819e+18,en,25,2,2,9,SocialFlow,Leicester’s problem of illegal garment factories has been an open secret for almost a decade.  https://t.co/VEOT8ufeQM
993,FinancialTimesv3_0717.csv,4898091,11/07/2020 15:35, ,1.28196e+18,en,21,1,1,8,SocialFlow,Carmakers turn to the silver screen to boost sales https://t.co/PZFMdAgk1C
995,FinancialTimesv3_0717.csv,4898091,11/07/2020 15:35, ,1.28196e+18,en,11,1,0,7,SocialFlow,Chechen dissident death in Austria possible assassination https://t.co/hkNTT9WGpb
992,FinancialTimesv3_0717.csv,4898091,11/07/2020 15:39, ,1.28196e+18,en,14,1,2,9,SocialFlow,String of murders chills Chechen exiles in Europe https://t.co/l7tj2eyyRC
987,FinancialTimesv3_0717.csv,4898091,11/07/2020 22:34, ,1.28207e+18,en,36,2,0,15,Echobox,Fictional heroines who don't wait around for a prince to rescue them: meet the modern 'girls in peril' in some of the newest releases for young adults https://t.co/0ZBEIjCgdK
986,FinancialTimesv3_0717.csv,4898091,12/07/2020 01:00, ,1.2821e+18,en,69,5,14,41,Echobox,"US public health expert Anthony Fauci believes that his reputation for 'not sugar-coating things' is why he hasn't appeared on TV recently. The man who warned Trump of avoidable deaths from Covid-19 talks about the spreading distrust of experts, and more https://t.co/jEWAk6DMsx"
984,FinancialTimesv3_0717.csv,4898091,12/07/2020 03:41, ,1.28214e+18,en,71,4,9,39,SocialFlow,Taiwan strives to bolster forces amid Beijing sabre-rattling https://t.co/3jecyLfiez
983,FinancialTimesv3_0717.csv,4898091,12/07/2020 05:00, ,1.28216e+18,en,14,4,2,9,Echobox,"For the Democrats to unseat Trump, there are key lessons they need to learn, says @KuperSimon https://t.co/9h97T50Nq5"
982,FinancialTimesv3_0717.csv,4898091,12/07/2020 05:12, ,1.28217e+18,en,57,3,6,17,SocialFlow,Homeworking is depriving me of juicy gossip https://t.co/QGovqKCDVX
979,FinancialTimesv3_0717.csv,4898091,12/07/2020 06:24, ,1.28218e+18,en,18,2,1,3,Echobox,About face: @HTSI's definitive guide to the future of the beauty world  https://t.co/Ec6dFV5SQy
977,FinancialTimesv3_0717.csv,4898091,12/07/2020 09:01, ,1.28222e+18,en,65,4,3,20,Echobox,'Inferiority complexes have driven unremarkable people to the apex of politics and business' – Janan Ganesh on the power of harnessing chippiness in public and private life https://t.co/Vqt6rdsP5i
975,FinancialTimesv3_0717.csv,4898091,12/07/2020 10:31, ,1.28225e+18,en,16,3,1,5,SocialFlow,Gove announces package to strengthen borders after Brexit https://t.co/Wj95GPqPwH
974,FinancialTimesv3_0717.csv,4898091,12/07/2020 11:05, ,1.28225e+18,en,14,1,1,5,SocialFlow,Democrats say Trump food aid programme is 'inequitable' https://t.co/uOMLAvnzMF
969,FinancialTimesv3_0717.csv,4898091,12/07/2020 13:01, ,1.28228e+18,en,51,2,1,20,Echobox,"After months working at home, Londoners are looking to move further out than ever before. But where are they heading? https://t.co/POiL9RsdD6"
966,FinancialTimesv3_0717.csv,4898091,12/07/2020 13:42, ,1.28229e+18,en,40,0,3,16,SocialFlow,Hedge fund titans grab lion’s share of industry spoils https://t.co/AWjFShuYNe
965,FinancialTimesv3_0717.csv,4898091,12/07/2020 13:51, ,1.2823e+18,en,56,0,3,16,SocialFlow,Ubisoft hit by ‘toxic’ workplace complaints https://t.co/ak4UHQ3IaK
964,FinancialTimesv3_0717.csv,4898091,12/07/2020 14:07, ,1.2823e+18,en,42,4,2,11,SocialFlow,Frugal states push to cut size of EU recovery package https://t.co/Q0fthZ2dpH
963,FinancialTimesv3_0717.csv,4898091,12/07/2020 14:21, ,1.2823e+18,en,32,3,4,9,Echobox,Who are the Never-Trumpers? @anneapplebaum talks to the Republican voters who oppose the president's re-election and work hard to drive his declining pool numbers even lower https://t.co/Wq2L6vA15R
962,FinancialTimesv3_0717.csv,4898091,12/07/2020 15:28, ,1.28232e+18,en,38,1,1,23,SocialFlow,Public anger rises across Balkans as coronavirus toll grows https://t.co/01f9qHdd0m
957,FinancialTimesv3_0717.csv,4898091,12/07/2020 17:25, ,1.28235e+18,en,41,0,2,19,Echobox,"How safe is it to go on holiday? As the UK government gives the green light to travel abroad, holidaymakers should make sure to check the small print of their insurance policies, experts warn https://t.co/cUK8Puywnv"
956,FinancialTimesv3_0717.csv,4898091,12/07/2020 17:39, ,1.28235e+18,en,16,0,2,4,Echobox,Uninsured dogs causing multi-car pile-ups. Runaway guinea pigs shorting a neighbour’s air-conditioning system. Rabbits chewing through local telephone lines... Animal insurance can be complex – so here is a pet-owner's guide to the pros and cons https://t.co/8UdjP11N5a
955,FinancialTimesv3_0717.csv,4898091,12/07/2020 18:28, ,1.28237e+18,en,36,3,14,19,SocialFlow,Florida reports record number of new Covid-19 cases https://t.co/I9gKoFAomG
954,FinancialTimesv3_0717.csv,4898091,12/07/2020 20:28, ,1.2824e+18,en,30,0,1,13,SocialFlow,A crisis is an ideal time to raise pay https://t.co/xczCEPb6ID
952,FinancialTimesv3_0717.csv,4898091,12/07/2020 21:01, ,1.2824e+18,en,32,0,0,7,Echobox,Could this be the future of the electric toothbrush? asks @thefuturecritic https://t.co/MddIHDVic0
949,FinancialTimesv3_0717.csv,4898091,12/07/2020 23:14, ,1.28244e+18,en,13,2,0,6,SocialFlow,Exit polls give Duda narrow lead in Polish presidential election https://t.co/voI8SfiRLH
944,FinancialTimesv3_0717.csv,4898091,13/07/2020 01:58, ,1.28248e+18,en,92,3,5,28,SocialFlow,Japan vows to slash financing of coal power in developing world https://t.co/Z67Soz9SH9
945,FinancialTimesv3_0717.csv,4898091,13/07/2020 01:58, ,1.28248e+18,en,21,0,1,8,SocialFlow,Executives need to move beyond ‘corporate blackface’ https://t.co/S3iHekDV1x
937,FinancialTimesv3_0717.csv,4898091,13/07/2020 06:00, ,1.28254e+18,en,35,1,0,29,SocialFlow,"The pandemic has torn through companies’ profits. It may sound counter-intuitive but that makes it the ideal time to give employees a raise, Andrew Edgecliffe-Johnson writes https://t.co/PdLL0Sa8KC"
936,FinancialTimesv3_0717.csv,4898091,13/07/2020 06:20, ,1.28255e+18,en,23,0,3,9,SocialFlow,What should leaders do if they are serious about tackling racism? Deputy Asia news editor Ravi Mattu has five suggestions: https://t.co/8HcrdkZpge
935,FinancialTimesv3_0717.csv,4898091,13/07/2020 06:40, ,1.28255e+18,en,51,2,10,17,SocialFlow,"As Beijing increasingly asserts itself through military pressure, Taipei is scrambling to strengthen its armed forces https://t.co/PG1QYlszNG"
934,FinancialTimesv3_0717.csv,4898091,13/07/2020 07:00, ,1.28256e+18,en,43,9,8,23,SocialFlow,"The result of Poland’s bitterly contested presidential run-off on Sunday night remains too close to call, with a late poll showing incumbent Andrzej Duda leading Warsaw mayor Rafal Trzaskowski, 50.8% to 49.2% https://t.co/KKwZuaWXRA"
933,FinancialTimesv3_0717.csv,4898091,13/07/2020 07:20, ,1.28256e+18,en,0,0,0,37,SocialFlow,RT @ravmattu: 1. Companies &amp; CEOs are tripping over themselves to broadcast the scale of their outrage following the death of #GeorgeFloyd.…
932,FinancialTimesv3_0717.csv,4898091,13/07/2020 07:40, ,1.28257e+18,en,310,8,13,239,SocialFlow,"The UK’s plans would unite the Five Eyes — which includes the US, Australia, Canada and New Zealand — or a broader group of ‘D10’ nations formed of the G7 plus India, South Korea, and Japan in a joint enterprise to fast-track Huawei’s rivals https://t.co/nKb6KOjPuM"
931,FinancialTimesv3_0717.csv,4898091,13/07/2020 08:00, ,1.28257e+18,en,18,3,0,16,SocialFlow,"While Facebook has tried to assuage advertisers’ concerns, many have privately complained that the social media company wooed them during the good times and expected reassurance — rather than action — will suffice in the face of criticism https://t.co/7wbkkPP1nN"
930,FinancialTimesv3_0717.csv,4898091,13/07/2020 08:12, ,1.28257e+18,en,63,3,5,50,Twitter Web App,"Mexico has surpassed Italy with 35,006 confirmed coronavirus deaths, the fourth biggest total in the world behind the US, Brazil and the UK. Follow our live coverage: https://t.co/FmG88lUOOM https://t.co/gASENC9hLB"
929,FinancialTimesv3_0717.csv,4898091,13/07/2020 08:30, ,1.28258e+18,en,16,0,1,4,SocialFlow,"Long before coronavirus forced the world into homeworking, Brenda Finn knew how it felt to be cut off. Now she faces a choice: whether to brave going outside and resume working or remain safe in her home, and risk once again turning inwards on herself https://t.co/6W2UTAuPnK"
